ENSAPOT00000015153	XM_022192334
ENSATET00000012107	XM_026351990
ENSATET00000030815	XM_026365653
ENSATET00000011012	XM_026362881
ENSATET00000003031	XM_026347110
ENSATET00000012151	XM_026344405
ENSATET00000028510	XM_026357902
ENSATET00000025775	XM_026370229
ENSATET00000025775	XM_026370230
ENSATET00000025775	XM_026370231
ENSATET00000025775	XM_026370232
ENSATET00000030501	XM_026350845
ENSATET00000030501	XM_026350846
ENSATET00000023818	XM_026367660
ENSATET00000032152	XM_026372044
ENSATET00000032164	XM_026372045
ENSATET00000005501	XM_026374122
ENSATET00000015177	XM_026357571
ENSATET00000015208	XM_026357578
ENSATET00000025370	XM_026357786
ENSATET00000025384	XM_026357787
ENSATET00000031516	XM_026339373
ENSATET00000033027	XM_026343154
ENSATET00000020392	XM_026377106
ENSATET00000028130	XM_026355723
ENSATET00000022288	XM_026343916
ENSATET00000022288	XM_026343917
ENSATET00000002460	XM_026378835
ENSATET00000000341	XM_026353562
ENSATET00000026065	XM_026373446
ENSATET00000001506	XM_026378597
ENSATET00000037022	XM_026349381
ENSATET00000001575	XM_026375805
ENSATET00000025980	XM_026361291
ENSATET00000025980	XM_026361292
ENSATET00000014730	XM_026358293
ENSATET00000014798	XM_026357099
ENSATET00000013542	XM_026352102
ENSATET00000013542	XM_026352103
ENSATET00000032330	XM_026370573
ENSATET00000037019	XM_026348511
ENSATET00000006929	XM_026359806
ENSATET00000008419	XM_026356830
ENSATET00000007510	XM_026359088
ENSATET00000007510	XM_026359089
ENSATET00000004665	XM_026378138
ENSATET00000013606	XM_026358802
ENSATET00000019529	XM_026372452
ENSATET00000019529	XM_026372453
ENSATET00000023787	XM_026345376
ENSATET00000004913	XM_026352638
ENSATET00000004913	XM_026352639
ENSATET00000036864	XM_026371695
ENSATET00000030801	XM_026363608
ENSATET00000030801	XM_026363609
ENSATET00000030801	XM_026363610
ENSATET00000030801	XM_026363611
ENSATET00000005838	XM_026373393
ENSATET00000005838	XM_026373394
ENSATET00000005838	XM_026373395
ENSATET00000005838	XM_026373397
ENSATET00000005853	XM_026373398
ENSATET00000005853	XM_026373399
ENSATET00000025908	XM_026374291
ENSATET00000030442	XM_026355099
ENSATET00000032583	XM_026373912
ENSATET00000032583	XM_026373913
ENSATET00000020027	XM_026366502
ENSATET00000035523	XM_026368874
ENSATET00000002104	XM_026357790
ENSATET00000024370	XM_026366753
ENSATET00000025256	XM_026361319
ENSATET00000007362	XM_026356352
ENSATET00000014122	XM_026373598
ENSATET00000019014	XM_026377304
ENSATET00000017383	XM_026356313
ENSATET00000013043	XM_026356933
ENSATET00000001701	XM_026350853
ENSATET00000036373	XM_026349115
ENSATET00000011379	XM_026348317
ENSATET00000011379	XM_026348318
ENSATET00000018530	XM_026358798
ENSATET00000018530	XM_026358799
ENSATET00000028782	XM_026375512
ENSATET00000012973	XM_026353812
ENSATET00000020129	XM_026363093
ENSATET00000020129	XM_026363094
ENSATET00000020129	XM_026363095
ENSATET00000029878	XM_026344459
ENSATET00000035148	XM_026352254
ENSATET00000035152	XM_026352253
ENSATET00000002088	XM_026355089
ENSATET00000002088	XM_026355090
ENSATET00000002088	XM_026355092
ENSATET00000002099	XM_026355089
ENSATET00000002099	XM_026355090
ENSATET00000002099	XM_026355092
ENSATET00000002107	XM_026355089
ENSATET00000002107	XM_026355090
ENSATET00000002107	XM_026355092
ENSATET00000006037	XM_026351255
ENSATET00000027304	XM_026367461
ENSATET00000027304	XM_026367462
ENSATET00000024537	XM_026345519
ENSATET00000029477	XM_026352054
ENSATET00000012669	XM_026354987
ENSATET00000025073	XM_026350198
ENSATET00000025799	XM_026341088
ENSATET00000031702	XM_026366380
ENSATET00000024502	XM_026346749
ENSATET00000035854	XM_026339999
ENSATET00000008810	XM_026372687
ENSATET00000018022	XM_026340266
ENSATET00000022731	XM_026365303
ENSATET00000025828	XM_026346130
ENSATET00000025566	XM_026378257
ENSATET00000009840	XM_026378968
ENSATET00000021521	XM_026348995
ENSATET00000026406	XM_026350896
ENSATET00000034703	XM_026372102
ENSATET00000030593	XM_026370621
ENSATET00000030612	XM_026370620
ENSATET00000036350	XM_026373457
ENSATET00000015763	XM_026366269
ENSATET00000001994	XM_026357006
ENSATET00000031030	XM_026364579
ENSATET00000031030	XM_026364621
ENSATET00000008856	XM_026346142
ENSATET00000028726	XM_026367425
ENSATET00000002795	XM_026346461
ENSATET00000016790	XM_026375565
ENSATET00000016790	XM_026375566
ENSATET00000035000	XR_003298162
ENSATET00000036831	XM_026346889
ENSATET00000012099	XM_026375477
ENSATET00000036190	XM_026362787
ENSATET00000014648	XM_026345721
ENSATET00000007307	XM_026372646
ENSATET00000000413	XM_026371823
ENSATET00000036345	XM_026373247
ENSATET00000000307	XM_026339498
ENSATET00000006802	XM_026378178
ENSATET00000029200	XM_026375300
ENSATET00000029212	XM_026375301
ENSATET00000003091	XM_026344051
ENSATET00000029414	XM_026352187
ENSATET00000029414	XM_026352188
ENSATET00000029414	XM_026352189
ENSATET00000006602	XM_026373428
ENSATET00000015006	XM_026371733
ENSATET00000036360	XM_026347244
ENSATET00000026544	XM_026353001
ENSATET00000003598	XM_026340519
ENSATET00000004641	XM_026344680
ENSATET00000024148	XM_026339272
ENSATET00000034346	XM_026371604
ENSATET00000021712	XM_026369678
ENSATET00000025463	XM_026338911
ENSATET00000025479	XM_026338917
ENSATET00000025479	XM_026338918
ENSATET00000025479	XM_026338926
ENSATET00000025506	XM_026338919
ENSATET00000025531	XM_026338922
ENSATET00000017685	XM_026368524
ENSATET00000024146	XM_026342016
ENSATET00000003019	XM_026351620
ENSATET00000009580	XM_026374243
ENSATET00000017213	XM_026349434
ENSATET00000026657	XM_026367818
ENSATET00000026657	XM_026367820
ENSATET00000009151	XM_026360111
ENSATET00000009151	XM_026360118
ENSATET00000006439	XM_026356498
ENSATET00000009777	XM_026373193
ENSATET00000009777	XM_026373194
ENSATET00000022842	XM_026370403
ENSATET00000028533	XM_026356294
ENSATET00000005141	XM_026376364
ENSATET00000005147	XM_026376365
ENSATET00000005147	XM_026376366
ENSATET00000019251	XM_026351456
ENSATET00000019251	XM_026351458
ENSATET00000019435	XM_026372998
ENSATET00000019435	XM_026373010
ENSATET00000019435	XM_026373034
ENSATET00000030284	XR_003299770
ENSATET00000019494	XM_026354391
ENSATET00000006786	XM_026344640
ENSATET00000025848	XM_026351664
ENSATET00000011875	XM_026360710
ENSATET00000018731	XM_026354097
ENSATET00000019544	XM_026373045
ENSATET00000030935	XM_026339406
ENSATET00000033648	XM_026360108
ENSATET00000020264	XM_026358224
ENSATET00000020264	XM_026358225
ENSATET00000021417	XM_026343350
ENSATET00000008977	XM_026372441
ENSATET00000014464	XM_026345290
ENSATET00000035447	XM_026368572
ENSATET00000029112	XM_026368402
ENSATET00000019493	XM_026373021
ENSATET00000015645	XM_026368955
ENSATET00000018155	XM_026352421
ENSATET00000024576	XM_026351044
ENSATET00000024576	XM_026351045
ENSATET00000024576	XM_026351046
ENSATET00000013923	XM_026345896
ENSATET00000019643	XM_026345610
ENSATET00000019643	XM_026345611
ENSATET00000019643	XM_026345612
ENSATET00000011639	XM_026372059
ENSATET00000034583	XM_026339386
ENSATET00000021061	XM_026360014
ENSATET00000021079	XM_026360016
ENSATET00000014561	XM_026341050
ENSATET00000007535	XM_026357313
ENSATET00000007535	XM_026357314
ENSATET00000007535	XM_026357315
ENSATET00000018656	XM_026363930
ENSATET00000020057	XM_026348944
ENSATET00000033658	XM_026368340
ENSATET00000033658	XM_026368341
ENSATET00000002816	XM_026376026
ENSATET00000002816	XM_026376028
ENSATET00000002816	XM_026376029
ENSATET00000019662	XM_026354449
ENSATET00000030488	XM_026355555
ENSATET00000005617	XM_026360682
ENSATET00000018697	XM_026343211
ENSATET00000035180	XM_026372213
ENSATET00000035180	XM_026372214
ENSATET00000000887	XM_026339452
ENSATET00000006615	XM_026372880
ENSATET00000023110	XM_026347992
ENSATET00000023110	XM_026347993
ENSATET00000020879	XM_026376002
ENSATET00000004826	XR_003298966
ENSATET00000036147	XM_026371200
ENSATET00000036147	XM_026371201
ENSATET00000036147	XM_026371202
ENSATET00000012374	XM_026375860
ENSATET00000012374	XM_026375868
ENSATET00000012374	XM_026375875
ENSATET00000006081	XM_026355187
ENSATET00000012823	XM_026372999
ENSATET00000014193	XM_026366008
ENSATET00000014193	XM_026366009
ENSATET00000006017	XM_026357807
ENSATET00000024254	XM_026346961
ENSATET00000019622	XM_026347439
ENSATET00000005664	XM_026377573
ENSATET00000005664	XM_026377574
ENSATET00000033468	XM_026362136
ENSATET00000015940	XM_026343921
ENSATET00000007393	XM_026359465
ENSATET00000005006	XM_026342908
ENSATET00000005006	XM_026342909
ENSATET00000005006	XM_026342910
ENSATET00000030090	XM_026372506
ENSATET00000013836	XM_026365114
ENSATET00000035616	XM_026347326
ENSATET00000035616	XM_026347327
ENSATET00000035624	XM_026347328
ENSATET00000035624	XM_026347329
ENSATET00000032327	XM_026378279
ENSATET00000001800	XM_026373315
ENSATET00000009224	XM_026348324
ENSATET00000010533	XM_026373053
ENSATET00000013694	XM_026353910
ENSATET00000034502	XM_026353700
ENSATET00000002481	XM_026350610
ENSATET00000008998	XM_026357058
ENSATET00000002167	XM_026342848
ENSATET00000024293	XM_026339276
ENSATET00000015003	XM_026347507
ENSATET00000000873	XM_026351353
ENSATET00000011538	XM_026346068
ENSATET00000030072	XM_026372495
ENSATET00000031733	XM_026370615
ENSATET00000027085	XM_026352573
ENSATET00000019750	XM_026369621
ENSATET00000036341	XM_026347240
ENSATET00000015574	XM_026362984
ENSATET00000010798	XM_026375334
ENSATET00000020558	XM_026343402
ENSATET00000035409	XM_026343081
ENSATET00000035994	XM_026348814
ENSATET00000022961	XM_026345373
ENSATET00000022961	XM_026345374
ENSATET00000027738	XM_026352584
ENSATET00000015375	XM_026347538
ENSATET00000035013	XM_026373083
ENSATET00000035013	XM_026373084
ENSATET00000009433	XM_026345754
ENSATET00000027706	XM_026352581
ENSATET00000019587	XM_026377444
ENSATET00000019596	XM_026377445
ENSATET00000023902	XR_003298542
ENSATET00000023226	XM_026376873
ENSATET00000008281	XM_026342346
ENSATET00000027471	XM_026353873
ENSATET00000023064	XM_026356682
ENSATET00000026889	XM_026352470
ENSATET00000033928	XM_026376328
ENSATET00000033928	XM_026376330
ENSATET00000033928	XM_026376331
ENSATET00000033928	XM_026376332
ENSATET00000033928	XM_026376334
ENSATET00000004123	XM_026358954
ENSATET00000027957	XM_026342291
ENSATET00000011305	XM_026348393
ENSATET00000023413	XM_026352286
ENSATET00000023807	XM_026348027
ENSATET00000006245	XM_026338998
ENSATET00000006245	XM_026338999
ENSATET00000020405	XM_026339225
ENSATET00000003279	XM_026369876
ENSATET00000003279	XM_026369877
ENSATET00000003279	XM_026369878
ENSATET00000003288	XM_026369879
ENSATET00000003288	XM_026369880
ENSATET00000003288	XM_026369881
ENSATET00000036158	XM_026370819
ENSATET00000036158	XM_026370820
ENSATET00000024415	XM_026368978
ENSATET00000002682	XM_026345630
ENSATET00000002682	XM_026345631
ENSATET00000002682	XM_026345632
ENSATET00000013987	XM_026349182
ENSATET00000007695	XM_026359061
ENSATET00000007695	XM_026359063
ENSATET00000022193	XM_026366397
ENSATET00000017869	XM_026349432
ENSATET00000034905	XM_026345499
ENSATET00000034905	XM_026345500
ENSATET00000034905	XM_026345501
ENSATET00000034905	XM_026345502
ENSATET00000030259	XR_003299773
ENSATET00000032408	XM_026346192
ENSATET00000032408	XM_026346193
ENSATET00000035950	XM_026348394
ENSATET00000002669	XM_026370673
ENSATET00000002669	XM_026370674
ENSATET00000003203	XM_026361908
ENSATET00000003203	XM_026363868
ENSATET00000003211	XM_026361908
ENSATET00000003211	XM_026363868
ENSATET00000017361	XM_026350273
ENSATET00000012917	XM_026378170
ENSATET00000007853	XM_026350558
ENSATET00000007866	XM_026350559
ENSATET00000007877	XM_026356934
ENSATET00000011084	XM_026339580
ENSATET00000036545	XM_026358054
ENSATET00000036545	XM_026358062
ENSATET00000000550	XM_026377431
ENSATET00000005822	XM_026378290
ENSATET00000024530	XM_026371146
ENSATET00000019568	XM_026344180
ENSATET00000027093	XM_026374342
ENSATET00000013336	XM_026374582
ENSATET00000012303	XM_026343272
ENSATET00000006460	XM_026340344
ENSATET00000006460	XM_026340346
ENSATET00000000264	XM_026353636
ENSATET00000004900	XM_026378381
ENSATET00000005129	XM_026344030
ENSATET00000026147	XM_026361781
ENSATET00000032632	XM_026358886
ENSATET00000008561	XM_026354761
ENSATET00000008561	XM_026354762
ENSATET00000023352	XM_026345338
ENSATET00000023407	XM_026345339
ENSATET00000022162	XM_026372176
ENSATET00000023841	XM_026339019
ENSATET00000023841	XM_026339020
ENSATET00000025777	XM_026355657
ENSATET00000031850	XM_026355863
ENSATET00000030151	XM_026339149
ENSATET00000030151	XM_026339150
ENSATET00000030182	XM_026339151
ENSATET00000004765	XM_026340567
ENSATET00000007665	XM_026375351
ENSATET00000026186	XM_026378815
ENSATET00000030056	XM_026353190
ENSATET00000000915	XM_026371110
ENSATET00000027658	XM_026361044
ENSATET00000019839	XM_026369509
ENSATET00000019839	XM_026369510
ENSATET00000011903	XM_026353612
ENSATET00000025597	XM_026372447
ENSATET00000027729	XM_026370281
ENSATET00000001777	XM_026341094
ENSATET00000001777	XM_026341095
ENSATET00000001777	XM_026341096
ENSATET00000001777	XM_026341097
ENSATET00000026165	XM_026377228
ENSATET00000026179	XM_026377229
ENSATET00000024378	XM_026372661
ENSATET00000000325	XM_026378107
ENSATET00000034527	XR_003298651
ENSATET00000004312	XM_026360418
ENSATET00000018317	XM_026348953
ENSATET00000035124	XM_026347896
ENSATET00000001863	XM_026350586
ENSATET00000027723	XM_026357001
ENSATET00000024750	XM_026343689
ENSATET00000005395	XM_026378169
ENSATET00000004684	XM_026344691
ENSATET00000004684	XM_026344692
ENSATET00000032942	XM_026379184
ENSATET00000004469	XM_026370234
ENSATET00000025654	XM_026358408
ENSATET00000024090	XM_026360266
ENSATET00000030043	XM_026376378
ENSATET00000020889	XM_026374254
ENSATET00000020889	XM_026374255
ENSATET00000014056	XM_026346665
ENSATET00000014056	XM_026346666
ENSATET00000014056	XM_026346667
ENSATET00000014056	XM_026346669
ENSATET00000016242	XM_026359489
ENSATET00000003708	XM_026352541
ENSATET00000022506	XM_026356996
ENSATET00000027297	XM_026363197
ENSATET00000029325	XM_026339747
ENSATET00000029325	XM_026339750
ENSATET00000024799	XM_026377580
ENSATET00000034928	XM_026370139
ENSATET00000002620	XM_026369897
ENSATET00000032107	XM_026355962
ENSATET00000021666	XM_026375987
ENSATET00000011681	XM_026348337
ENSATET00000023243	XM_026347448
ENSATET00000008436	XM_026365248
ENSATET00000008436	XM_026365257
ENSATET00000007186	XM_026348406
ENSATET00000008186	XM_026369792
ENSATET00000022365	XM_026339256
ENSATET00000023883	XR_003298534
ENSATET00000028137	XM_026354999
ENSATET00000030675	XM_026339191
ENSATET00000030675	XM_026339192
ENSATET00000030675	XM_026339194
ENSATET00000035923	XM_026372887
ENSATET00000010036	XM_026379168
ENSATET00000023889	XR_003298535
ENSATET00000008421	XM_026359475
ENSATET00000032062	XM_026377912
ENSATET00000032062	XM_026377913
ENSATET00000032062	XM_026377917
ENSATET00000020757	XM_026365710
ENSATET00000011819	XM_026373022
ENSATET00000026561	XM_026346796
ENSATET00000026561	XM_026346798
ENSATET00000026561	XM_026346799
ENSATET00000026578	XM_026346800
ENSATET00000000430	XR_003299211
ENSATET00000007586	XM_026344593
ENSATET00000011036	XM_026365261
ENSATET00000018085	XM_026357113
ENSATET00000018085	XM_026357114
ENSATET00000029971	XM_026366524
ENSATET00000029971	XM_026366525
ENSATET00000032053	XM_026366432
ENSATET00000032053	XM_026366433
ENSATET00000029821	XM_026365801
ENSATET00000029821	XM_026365802
ENSATET00000012846	XM_026345947
ENSATET00000012879	XM_026345946
ENSATET00000032468	XM_026368292
ENSATET00000030208	XM_026340162
ENSATET00000017683	XM_026339135
ENSATET00000032820	XM_026371376
ENSATET00000032820	XM_026371377
ENSATET00000033488	XM_026350573
ENSATET00000022967	XM_026368389
ENSATET00000003660	XM_026371830
ENSATET00000023128	XM_026366004
ENSATET00000035920	XM_026362216
ENSATET00000035920	XM_026362227
ENSATET00000029973	XM_026370535
ENSATET00000029973	XM_026370536
ENSATET00000029973	XM_026370537
ENSATET00000029986	XM_026370534
ENSATET00000009684	XR_003297956
ENSATET00000014714	XM_026353732
ENSATET00000030125	XM_026362686
ENSATET00000001760	XM_026342537
ENSATET00000024475	XM_026373430
ENSATET00000023877	XR_003298544
ENSATET00000003153	XM_026340409
ENSATET00000036856	XM_026370343
ENSATET00000018546	XM_026366023
ENSATET00000011627	XM_026342516
ENSATET00000014958	XM_026352308
ENSATET00000033250	XM_026377238
ENSATET00000022198	XM_026347422
ENSATET00000022198	XM_026347423
ENSATET00000023317	XM_026375133
ENSATET00000034199	XM_026351777
ENSATET00000034199	XM_026351801
ENSATET00000001856	XM_026344352
ENSATET00000007600	XM_026355843
ENSATET00000005172	XM_026343807
ENSATET00000005293	XM_026342182
ENSATET00000014485	XM_026342942
ENSATET00000034896	XM_026351813
ENSATET00000034896	XM_026352913
ENSATET00000000724	XM_026368585
ENSATET00000009460	XM_026375497
ENSATET00000027949	XM_026376951
ENSATET00000024393	XM_026339027
ENSATET00000034692	XM_026364431
ENSATET00000003918	XM_026363922
ENSATET00000010902	XM_026350947
ENSATET00000013195	XM_026374923
ENSATET00000002804	XM_026344595
ENSATET00000025664	XM_026344137
ENSATET00000006078	XM_026361056
ENSATET00000034875	XM_026351789
ENSATET00000010694	XM_026338958
ENSATET00000027710	XM_026364782
ENSATET00000029188	XM_026363347
ENSATET00000030346	XM_026367904
ENSATET00000007716	XM_026339942
ENSATET00000007716	XM_026339943
ENSATET00000007716	XM_026339944
ENSATET00000023777	XM_026357686
ENSATET00000024280	XM_026368725
ENSATET00000024055	XM_026345365
ENSATET00000024055	XM_026345366
ENSATET00000032841	XM_026344252
ENSATET00000014150	XM_026371717
ENSATET00000015806	XM_026372714
ENSATET00000006475	XM_026349595
ENSATET00000025774	XR_003297463
ENSATET00000006325	XM_026362628
ENSATET00000006325	XM_026362637
ENSATET00000025834	XR_003297519
ENSATET00000032216	XM_026377203
ENSATET00000036045	XM_026369849
ENSATET00000036046	XM_026369850
ENSATET00000010553	XM_026370757
ENSATET00000008724	XM_026375442
ENSATET00000023335	XM_026359367
ENSATET00000025850	XR_003297518
ENSATET00000025850	XR_003297521
ENSATET00000023678	XM_026338827
ENSATET00000025765	XR_003297461
ENSATET00000021869	XM_026355618
ENSATET00000002015	XM_026352352
ENSATET00000002015	XM_026352353
ENSATET00000015568	XM_026346664
ENSATET00000015919	XM_026350152
ENSATET00000015919	XM_026350160
ENSATET00000015919	XM_026350171
ENSATET00000015919	XM_026350180
ENSATET00000017398	XM_026349798
ENSATET00000017398	XM_026349799
ENSATET00000025749	XR_003297520
ENSATET00000025768	XR_003297460
ENSATET00000025741	XR_003297457
ENSATET00000025741	XR_003297458
ENSATET00000025741	XR_003297459
ENSATET00000025741	XR_003297521
ENSATET00000023553	XM_026345692
ENSATET00000009888	XR_003299696
ENSATET00000016151	XM_026357942
ENSATET00000016105	XR_003297516
ENSATET00000016002	XM_026357936
ENSATET00000016002	XM_026357938
ENSATET00000025843	XR_003297518
ENSATET00000025843	XR_003297521
ENSATET00000012053	XR_003298836
ENSATET00000025754	XR_003297461
ENSATET00000012082	XR_003298842
ENSATET00000025732	XR_003297457
ENSATET00000025732	XR_003297458
ENSATET00000025732	XR_003297459
ENSATET00000025732	XR_003297521
ENSATET00000012067	XR_003298841
ENSATET00000031780	XM_026375178
ENSATET00000012088	XR_003298842
ENSATET00000012056	XR_003298836
